"elections";"candidate";"list_name";"list_pos";"pref_votes";"elected";"nom_party";"pol_affil";"mayor";"dep_mayor";"board";"gov_support";"elig_voters";"ballots_cast"
"2022";"Ayazová Jitka";"Roztoky sobě";20;410;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Smolíková Eva";"Roztoky sobě";21;399;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Novotný Tomáš (2)";"SAKURA";1;887;1;"STAN";"STAN";0;1;1;1;NA;NA
"2022";"Hadraba Michal";"SAKURA";2;766;1;"STAN";"STAN";0;0;1;1;NA;NA
"2022";"Sýkorová Zuzana";"SAKURA";3;606;1;"NK";"BEZPP";0;0;0;1;NA;NA
"2022";"Boloňský Stanislav";"SAKURA";4;858;1;"NK";"SNK ED";0;0;0;1;NA;NA
"2022";"Špaček Radim";"SAKURA";5;562;0;"NK";"Monarchiste.cz";0;0;0;0;NA;NA
"2022";"Ježková Iva";"SAKURA";6;507;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Frydrych Pavel";"SAKURA";7;507;0;"STAN";"BEZPP";0;0;0;0;NA;NA
"2022";"Schiesl Jan";"SAKURA";8;482;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Kubečka Jaroslav";"SAKURA";9;511;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Bazala Tomáš";"SAKURA";10;473;0;"STAN";"BEZPP";0;0;0;0;NA;NA
"2022";"Nohel Petr";"SAKURA";11;504;0;"NK";"Monarchiste.cz";0;0;0;0;NA;NA
"2022";"Jelínek Tomáš";"SAKURA";12;464;0;"STAN";"BEZPP";0;0;0;0;NA;NA
"2022";"Lukáš Ondřej";"SAKURA";13;433;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Klinkerová Jitka";"SAKURA";14;491;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Balík Vojtěch";"SAKURA";15;418;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Daníčková Anežka";"SAKURA";16;440;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Veselý Otakar";"SAKURA";17;389;0;"STAN";"BEZPP";0;0;0;0;NA;NA
"2022";"Svoboda Milan";"SAKURA";18;376;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Havlíček Jan";"SAKURA";19;345;0;"STAN";"STAN";0;0;0;0;NA;NA
"2022";"Perlíková Zdenka";"SAKURA";20;373;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Dobošová Zlatica";"SAKURA";21;380;0;"STAN";"BEZPP";0;0;0;0;NA;NA
"2022";"Dvořáková Marie";"Společně PRO RaŽ";1;735;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Kazdová Petra";"Společně PRO RaŽ";2;571;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Přikryl Michal";"Společně PRO RaŽ";3;494;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Šášinková Marcela";"Společně PRO RaŽ";4;639;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Gotthardová Kateřina";"Společně PRO RaŽ";5;632;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Hladílek Jaroslav";"Společně PRO RaŽ";6;512;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Urbanovská Šárka";"Společně PRO RaŽ";7;490;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Drchota Vlastimil";"Společně PRO RaŽ";8;532;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Roškotová Jiřina";"Společně PRO RaŽ";9;539;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Pösinger Josef";"Společně PRO RaŽ";10;552;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Zobalová Zuzana";"Společně PRO RaŽ";11;487;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Aubrecht Pavel";"Společně PRO RaŽ";12;450;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Bromovská Monika";"Společně PRO RaŽ";13;625;1;"NK";"BEZPP";0;0;0;0;NA;NA
